,A,B,C,D,E,F
0,0.9036057189437959,2.0,-1.5394408051865807,1.2758902381302086,0.5394408051865807,-0.4426827517118193
1,2.9128106654854675,2.0,-2.653528154211798,-0.9110892165139893,0.653528154211798,0.4206819262203224
2,2.391958023437643,2.0,-1.903879462038921,-1.0684238383226732,-0.09612053796107906,-1.1680373711309735
3,0.5821029802109167,2.0,-1.993479365293608,-0.12949267914181595,-0.0065206347063919675,-0.9494836977015014
4,0.9979054361128992,2.0,-1.054919373747563,-0.8898879546009024,0.054919373747563054,-0.06473477420110518
5,2.4795734691834217,2.0,0.9988259371519023,2.1375628470666515,0.0011740628480977388,1.0706277530352435
6,0.36202213754984286,2.0,-1.9868549311765862,1.8683883791463187,-0.013145068823413899,-1.2003600637033809
7,2.8731143508390415,2.0,0.42365572163167287,2.2605195568683167,-0.42365572163167287,0.5092418859536534
8,2.9557236489427163,2.0,-0.8827987694853279,1.9734895306045446,-0.11720123051467214,0.29868711764071
9,0.5707050811427532,2.0,-1.9939493618851216,-0.016395487449259116,-0.00605063811487846,-0.9634320820206447
10,2.062548721154242,2.0,-1.9680869409013766,2.151705096911232,-0.03191305909862346,-1.5082067483313275
11,0.91162307241916,2.0,1.2504138526188666,2.51355853300478,-0.2504138526188665,-0.4235805774294968
12,0.04525742301841983,2.0,-1.9905430121056333,0.9780498774305786,-0.009456987894366626,-1.5255234398844308
13,0.26220490406880004,2.0,-0.05628176860130199,-0.32777565401139525,0.05628176860130199,-1.305489984953975
14,2.7937420203895735,2.0,-0.013098391867930761,2.771601019495267,0.013098391867930761,-0.6538597267206779
15,2.9976897578105954,2.0,-1.1520593879064305,0.7516601837168679,0.1520593879064305,0.0679872381306883
16,0.5944712829221902,2.0,-2.1342972113082626,2.804956148448401,0.13429721130826278,0.9341883507776856
17,2.9448494115436725,2.0,-0.07288840004390572,-1.0003211424024632,0.07288840004390572,0.3336618343375508
18,1.6860699202193452,2.0,-2.1287476098795732,1.9731368665953637,0.12874760987957345,-1.8901258817475184
19,2.907578491517053,2.0,-0.7269492556420907,1.7302211586067926,-0.27305074435790927,-0.4333158087242496
20,0.7688569902754064,2.0,1.9355613749807625,1.6756929080101854,0.06443862501923744,-0.6937446718601044
21,0.9687145524018641,2.0,-1.9046635596059427,0.5622719324767502,-0.09533644039405721,0.2507985337579075
22,2.966682645202439,2.0,2.170680450797609,0.6610048794174946,-0.1706804507976088,-0.25885912780729325
23,2.793584838172194,2.0,-2.476288505648344,2.221830692336077,0.4762885056483439,-0.6541180983581094
24,0.6404928535516587,2.0,-0.2249684567394825,1.8033434767146124,0.2249684567394825,-0.8756564664128978
25,2.219151909995435,2.0,-0.8580594631618241,-0.9778653785542321,-0.1419405368381758,-1.349851161369065
26,2.958491184663347,2.0,-0.8904388784465808,2.5163249453409398,-0.10956112155341921,-0.2891338811912632
27,0.6919024253170567,2.0,-2.0769313345103906,-0.891274317596623,0.07693133451039066,-0.8066756186193288
28,0.9992936753341695,2.0,-1.8390122686134387,1.3816929499981274,-0.16098773138656122,0.03758744020505733
29,0.040647618303034344,2.0,-1.9728354190469675,0.7325887364646173,-0.027164580953032633,-1.5301375069667267
30,0.631489648843896,2.0,1.7461231420193104,1.2934733979969537,0.25387685798068954,-0.8873234398179264
31,2.4245861732020666,2.0,-2.230472503440091,1.837589682414621,0.23047250344009104,-1.1322915616542097
32,0.0410707451694114,2.0,-1.0051315375724064,1.3940039412234204,0.005131537572406275,-1.5297140264549278
33,2.022861795722513,2.0,-2.0117225680966815,0.9108091944452459,0.011722568096681433,-1.5479325391063252
34,2.9370799979776,2.0,-0.98864194583138,2.612953657882516,-0.011358054168619972,0.3566261994951452
35,0.24676253662812528,2.0,-0.01755785756415557,-0.7092600624767396,0.01755785756415557,-1.3214582735879508
36,2.142195407752257,2.0,-2.011288985009032,0.9035095669986353,0.011288985009032195,-1.4281173183284768
37,2.9540902707069616,2.0,-0.15404804366822755,0.4168636366586326,0.15404804366822755,-0.3041886858853924
38,2.709802124791593,2.0,2.1401962771177696,0.6232309544722364,-0.14019627711776958,-0.7815790699033682
39,0.24998147387045583,2.0,0.9369469200013218,0.8162258170019681,0.06305307999867818,-1.3181352053098747
40,0.7868487663942597,2.0,-1.055008588065316,2.858077816708608,0.05500858806531594,0.6651102227494123
