,A,B,C,D,E,F
0,-2.0,-1.8089179032395177,2.017895278441909,2.2593134436124567,-0.017895278441908746,-0.6203953830872481
1,-2.0,0.5232173693717572,-0.9654859807508358,1.8109242380216268,-0.03451401924916418,-1.3385373176182234
2,-2.0,-0.1621617422745387,-2.0302058364075997,2.5937614816987784,0.030205836407599662,-1.165160259361031
3,-2.0,2.678642632105161,-2.009255854016494,1.1401304859679111,0.009255854016493878,-1.533109795625171
4,-2.0,-1.3493702020218394,1.2230785357907608,1.0714354347666557,-0.2230785357907607,-0.7725130649872927
5,-2.0,1.5391574351509831,0.6046647171220798,0.5653461927409333,0.3953352828779202,-2.665888263591957
6,-2.0,0.04876991992099879,-1.8099392145409472,2.6763301962265027,-0.1900607854590529,-0.07748103446958055
7,-2.0,0.6439103916590077,-1.849224465933904,-0.4012705442323212,-0.15077553406609598,-0.317331472420184
8,-2.0,0.07035823877012627,0.23936461827037828,2.497228176374875,-0.23936461827037828,-0.49045748611568996
9,-2.0,-0.7701168051848839,1.9337905611775421,1.9714108618013766,0.06620943882245785,0.8840346690679252
10,-2.0,-1.3879498093782754,-1.03106175812483,-0.199878496700313,0.03106175812483012,-0.8183013577543063
11,-2.0,-2.7588670049382324,1.0293227015433284,1.870374718766016,-0.02932270154332847,-1.1877828141941666
12,-2.0,0.5674220575259228,-1.0259201822527881,2.4292167302025205,0.02592018225278813,-0.9859496118362274
13,-2.0,0.2806125683156264,1.1780515834851253,2.0546381065064288,-0.17805158348512534,-0.3157122495970802
14,-2.0,-0.12994584554045474,-1.0848215312186071,2.275706015714511,0.08482153121860725,0.1655225686111128
15,-2.0,1.2196863470959927,-1.0402004082651317,-0.2467451601937155,0.040200408265131715,-0.7308099425942449
16,-2.0,5.1886058270138316,-1.9836744897905394,0.20095030950723006,-0.01632551020946057,-1.7353886150197004
17,-2.0,1.0479815776476324,-2.0342660334113263,0.08352579231904395,0.03426603341132633,-0.6692323675788815
18,-2.0,0.006592028508154755,2.575449987922945,1.0388719485784517,-0.5754499879229452,-0.3051491189292993
19,-2.0,-2.358333434473258,-1.992822925561597,0.19334650932368944,-0.007177074438403085,-1.2881610723931844
20,-2.0,-4.083157941319194,-2.010294412883763,0.3561019789811246,0.010294412883763412,-1.427253237014184
21,-2.0,-0.114282425518488,-1.8915620951650844,2.362406639998481,-0.10843790483491564,-0.5747870590972871
22,-2.0,0.24208255348243407,-2.0648518943439864,2.436952793597709,0.06485189434398626,0.3055523692702736
23,-2.0,-0.3241000789672313,-1.1210367684948097,0.8779141428394948,0.1210367684948096,0.14801903703196462
24,-2.0,2.6282427519303213,-2.147969249970086,2.4873696965314043,0.14796924997008604,-0.9255175125689806
25,-2.0,1.2951580866323442,-1.86435193055435,-1.2386173092122328,-0.1356480694456502,-0.8771471902700931
26,-2.0,0.40450446482588215,2.432425217621688,2.2484356710589566,-0.43242521762168784,-0.5882404744805879
27,-2.0,-2.171434786010501,-1.974491979542184,0.2562406783474507,-0.025508020457815896,-1.2509870456234617
28,-2.0,0.018660382257608465,0.9739675781121355,0.8205151735926675,0.026032421887864452,-1.6370782936774946
29,-2.0,0.6836268311136097,-1.388721285384308,1.147532092127019,0.38872128538430806,-0.8252897879265784
30,-2.0,0.010692225179250303,-1.135838200301845,1.1865430825509415,-0.864161799698155,0.047996992096322244
31,-2.0,-0.006545950839531635,2.166798391848486,1.425348218390723,-0.16679839184848622,-0.6600068099829788
32,-2.0,-0.10320771834396432,-1.0288181107815066,1.9648601812669229,0.02881811078150674,-1.3029689304681946
33,-2.0,-1.0739709519662195,-2.183742157609038,1.275896780102117,0.18374215760903786,-0.8365048485729594
34,-2.0,3.7087851305545896,-2.1218996591057047,0.8222669268391892,0.12189965910570465,0.7257359609550276
35,-2.0,-0.6134631005679068,-1.8125621312206799,2.0423577728349995,-0.18743786877932014,-0.4451865359387194
36,-2.0,0.48611655264519943,-0.9706693330106891,-0.6099699497936275,-0.029330666989310812,-1.4311820903703443
37,-2.0,-1.926629049572515,1.1783682624829688,2.111755841608091,-0.1783682624829688,-0.7382585863075737
38,-2.0,3.1142551883990603,2.024260994488207,1.6006786358803724,-0.024260994488206948,-1.5280452912861626
39,-2.0,-0.01634350225852454,0.7381939962884563,2.440224763687887,0.26180600371154367,-0.23865285035033462
40,-2.0,0.07886077402964023,0.020296998027240463,0.42284116753009604,-0.020296998027240463,-1.6843418351578099
41,-2.0,-2.9886745150538627,-2.500461265905081,1.9007053779085203,0.5004612659050811,-0.5629592419718243
42,-2.0,-0.24432066366281646,-1.0031877422657838,-0.11665075393148239,0.0031877422657837287,-0.33492245237124396
43,-2.0,0.8304677733781864,1.0632198337064946,2.199791972765456,-0.06321983370649457,-0.9899534531889373
44,-2.0,0.3521870426359805,-1.9689270889050687,2.2876776854131524,-0.031072911094931266,0.30662858466255904
45,-2.0,0.0177462444767822,0.005444422484518244,-0.19142573617807002,-0.005444422484518244,-2.090484413537595
46,-2.0,5.342859106724034,-1.9995809530602249,0.30451784685762123,-0.00041904693977511804,-1.532275772812989
47,-2.0,-2.4291237981904374,1.1217652133503557,0.7525991403590101,-0.12176521335035571,-1.203232553243457
48,-2.0,-9.184984590508249,2.0047451320975664,0.23962156776052124,-0.004745132097566631,-2.259391878439444
49,-2.0,0.4365419930119182,-1.1591486083795335,-0.9003990679841437,0.15914860837953354,-0.41636188519398637
50,-2.0,-1.0884701993949761,-1.9985407116250937,-0.5770781149485539,-0.0014592883749062985,-1.6024917272212897
51,-2.0,-0.4004624532106965,1.354733315560733,1.8092181847237658,-0.3547333155607331,-0.7311015300449331
52,-2.0,-0.6960384335386548,-2.0031152348853865,2.438520474046877,0.003115234885386269,-1.337064162762767
53,-2.0,-0.09942383929577733,0.6367413050869971,-0.5748792295983721,0.3632586949130029,0.09064894799976453
54,-2.0,3.3846524348697615,2.1869709638690384,-0.8182589581951756,-0.18697096386903822,-0.6906601606621324
55,-2.0,0.15816147018511267,2.185738408596911,-0.9017814149336268,-1.1857384085969112,-0.10275685380370492
56,-2.0,0.0423892416975518,0.060759167116797144,-0.8342733685323357,-0.060759167116797144,-1.2833217438859503
57,-2.0,0.1551174487428383,1.0720821910658929,0.5969726656909176,-0.07208219106589289,-0.853455457135348
58,-2.0,-3.2298213342469984,1.2274968451573935,1.9112023467344714,-0.22749684515739363,-2.1547147680347267
59,-2.0,-0.11896905096730723,-0.9041429087359227,1.5951550086637623,-0.09585709126407724,-1.0820965141585688
60,-2.0,4.1361579102598025,-1.945263945366928,-1.2755780878528593,-0.05473605463307204,-1.4283154800838567
61,-2.0,-0.4146644016626768,1.9806648836720318,-0.7970634812245848,0.01933511632796829,-1.5015085467259388
62,-2.0,0.3963293377591887,-0.9925942119433586,1.8927362550737101,-0.00740578805664139,-1.541372456283257
63,-2.0,0.8055420235311782,-1.917526167251058,1.9065055214601534,-0.08247383274894211,-1.3367366857982703
64,-2.0,-0.000987224751067439,0.0906715279774985,0.5366530284203646,-0.0906715279774985,-0.009863686392313387
65,-2.0,0.32245621006194103,0.9936550550905832,1.7442017343774694,0.006344944909416844,-1.7204187320563389
66,-2.0,3.570200922900468,-1.8878767452089564,0.8684427306148041,-0.1121232547910435,-1.1381450566866196
67,-2.0,-3.2200621464641888,1.3207618126034018,1.3105389061051698,-0.32076181260340175,-0.9555423759109964
68,-2.0,-1.5603417822928145,2.0223150863883403,0.24074593459280225,-0.022315086388340226,-1.3145187800642006
69,-2.0,1.3296384987494783,1.9718073960856188,-0.29025215082289957,0.028192603914381092,0.39011828099776047
70,-2.0,0.7981697550870128,-2.019424259415996,0.1111991353059712,0.01942425941599605,-0.6783528541130854
71,-2.0,0.5654140633896166,-0.9854236614357342,2.3726774475295995,-0.014576338564265821,0.492364957498303
72,-2.0,0.005740525610837394,1.3076363751061508,2.694909872282264,-0.30763637510615083,0.3873418512813785
73,-2.0,0.8365909527255422,0.9988868682693632,2.5507840259676877,0.0011131317306367293,1.881254139319761
74,-2.0,-1.0717607780134013,1.6552778493237192,1.440078592626947,0.34472215067628087,-0.7045607739247203
