,A,B,C,D,E,F
0,0.9024753819639707,0.0,0.8443539029125353,1.8960509768133833,0.1556460970874647,-0.44531417449698424
1,2.210632605503211,0.0,-1.9944298327015861,0.05957084567089978,-0.005570167298413837,-1.358574288571856
2,2.502060259578356,0.0,0.9376871872358065,0.676958710419121,0.062312812764193586,-1.0448169300793873
3,1.853953073406493,0.0,2.0549373281779193,2.307950379398352,-0.05493732817791921,-1.7173674906021639
4,2.934211418520007,0.0,-1.0554198874517307,1.81679096352839,0.055419887451730696,-0.3647543473470123
5,0.972127780489181,0.0,-0.3980077104628279,-1.1831586471571773,-0.6019922895371721,-0.23665446261096967
6,2.9514409123471577,0.0,0.05221839003415968,-1.0842626413327898,-0.05221839003415968,0.31291294296913863
7,1.7462746992499287,0.0,1.9822304803846247,-0.29286600923266637,0.017769519615375356,-1.8273259784885105
8,2.336287988604332,0.0,1.1523174335466118,2.355490746986707,-0.15231743354661176,1.227823788938857
9,2.7722989311032986,0.0,-1.025961798037846,0.09344024439781906,0.025961798037845915,-0.6883442069677491
10,2.653132100324199,0.0,-2.200250076925234,0.45827148006466795,0.2002500769252344,-0.8590830462980337
11,0.0350241904567825,0.0,-1.9843018787250417,1.1076599702501704,-0.015698121274958184,-1.5357649717222221
12,2.7314345485004576,0.0,0.1909160649023143,1.4685387949944066,-0.1909160649023143,-0.7503730267222309
13,1.5868445220729956,0.0,-1.9972198475630765,1.760098619188616,-0.0027801524369234936,-1.9967127196975885
14,0.9172198802270115,0.0,-1.876255055845438,1.1682355171878887,-0.12374494415456193,-0.40975142140556575
15,2.4192777119199613,0.0,-2.005882195544119,-0.0705402119336418,0.0058821955441186215,-1.1381467488762282
16,0.47517656900888083,0.0,-2.2286342678433115,1.9714449894410868,0.22863426784331176,-1.075631634369759
17,2.807687694183219,0.0,1.9511738789239952,-0.6638467645359696,0.048826121076004834,-0.6305765643135006
18,2.7923240018102105,0.0,2.4038497153876754,-1.2363214574749681,-0.4038497153876755,-0.6561874847555079
19,2.9737638025699216,0.0,2.1787845927845755,2.8665320913735313,-0.17878459278457554,-0.2295723411503587
20,-0.07646753930598471,0.0,1.0306325635745301,1.275525306487448,-0.030632563574530196,-1.6473385841159551
21,0.3533174223398946,0.0,-1.8862649416717505,2.2940375408404448,-0.1137350583282495,-1.209681451539841
22,2.4897595187204775,0.0,-0.8643700807065399,1.9955878207667572,-0.13562991929346013,-1.05898242157439
23,2.8615025896499433,0.0,0.3985993495790985,1.9258559925503462,-0.3985993495790985,-0.5325747508165732
24,0.7229829945495339,0.0,-1.912854335985113,2.104043527706584,-0.08714566401488703,0.762685943139347
25,2.8543489130892024,0.0,-1.7396850659722305,0.34768001600813064,-0.2603149340277696,-0.5464995936678271
26,0.999847051885194,0.0,-0.7354931217481967,2.623070091073742,-0.2645068782518033,0.01749011228205355
27,0.9637771531051318,0.0,-1.8973887738325157,2.2413678715786065,-0.10261122616748425,-0.26997654193112025
28,-0.9224501563859605,0.0,1.7800427628618247,1.6162097754519174,0.2199572371381753,-2.7451751140655185
29,2.3484764880863787,0.0,0.7218989073200521,-1.3734460584523576,0.2781010926799478,-1.2148511110153342
30,1.6913321577409357,0.0,1.039081216955558,1.2708580579854585,-0.03908121695555821,-1.8845884937785535
31,2.746473177326968,0.0,-1.9307846288616086,-0.47489243787709046,-0.06921537113839134,-0.7280503054026892
32,0.6769513974036152,0.0,-0.09609343021084484,0.6208278556066924,0.09609343021084484,-0.8271835908174943
33,0.9310942266430647,0.0,2.269335425761736,1.5812542651254673,-0.26933542576173614,-0.3733951752318666
34,2.7138575374706093,0.0,2.277952452578346,2.079334682769179,-0.2779524525783459,-0.7758049910382545
35,2.3466470910715693,0.0,-1.9449597798380738,0.4060455431263408,-0.055040220161926265,-1.2168021413661068
36,0.9992321409332893,0.0,0.4177133474645739,1.7763665440509855,0.5822866525354261,-0.03919074775407139
37,2.813394033913351,0.0,1.7553345022925677,-1.295244424180618,0.24466549770743237,-0.6208332374810048
38,2.970758102458625,0.0,-1.4884983433774133,2.090225532759522,-0.5115016566225867,0.24242744962466567
39,2.253015158450551,0.0,0.0701773373876546,-0.7525427619245777,-0.0701773373876546,-1.3150007714349754
