,A,B,C,D,E,F
0,2.0,-0.11081550732128967,-1.9820804648174328,0.5808179647147926,-0.017919535182567243,-0.40115231901204895
1,2.0,-1.353323274235515,-1.6189298579233493,2.1192902102065525,-0.38107014207665063,-0.6584742298819855
2,2.0,-0.1160200088680403,2.0019894285279705,0.5107728856620655,-0.0019894285279703342,-0.6274010256530519
3,2.0,-3.778733083566051,-2.0236943754501637,1.4128860074149006,0.023694375450163684,-2.507584239541246
4,2.0,0.296698806154149,0.7578312869196011,2.5765221652491315,0.24216871308039886,-0.34793481567641366
5,2.0,0.023325586279735393,1.2492547577398763,1.5163815446562565,-0.24925475773987626,0.08180433397542397
6,2.0,-0.08892587939838661,-0.49680189962259935,1.2858620285123186,-0.5031981003774006,-0.44754720976597545
7,2.0,0.30557430020083715,2.3065802483418123,2.4108737347123923,-0.30658024834181213,-0.37924278346303375
8,2.0,0.0009611818259355939,0.0009621070085708515,2.290695640459683,-0.0009621070085708515,0.46368996272240437
9,2.0,-0.13688813788365084,-0.25005525124845746,1.8387729666826371,0.25005525124845746,0.4270615879915952
10,2.0,-0.0059293129123122335,-1.2281375670810224,2.4309061907381784,0.22813756708102237,-0.06729126565165508
11,2.0,0.014909073318157324,-1.283748239254073,2.576306381301185,0.283748239254073,0.256244307377943
12,2.0,-3.9411050732782233,-1.9090034921000227,1.0027991255299686,-0.0909965078999772,-1.9688321977542262
13,2.0,-4.418603226614203,2.042474601988596,1.768356331578167,-0.04247460198859625,-1.774308189460343
14,2.0,-0.6641166741733243,-1.0360438070907199,1.883858077547311,0.036043807090719755,-1.1615041884232031
15,2.0,-1.3161400989510212,-2.3509305232688837,1.8560522595113145,0.3509305232688836,0.3972304154064623
16,2.0,-1.3810644378497787,1.766777053202447,-0.8835729109392501,0.23322294679755307,-0.7844883406622993
17,2.0,0.00030887831353745447,0.000598759674085389,0.6648710014134203,-0.000598759674085389,-0.7854128206545096
18,2.0,-1.077330291485886,-1.9113035683760546,2.002411960817776,-0.08869643162394544,-0.7829514025241989
19,2.0,0.16836461514959766,-1.6345962091290454,-0.7502993783292734,-0.3654037908709546,-0.3100538660644876
20,2.0,-1.6697410339100554,-1.9938309346561183,0.5432633235488518,-0.006169065343881808,-0.6191447620698454
21,2.0,1.2283343808992409,-1.1246973390479977,0.9546549628157306,-0.8753026609520023,0.5205778103603486
22,2.0,-2.784654951131598,-2.089339941211888,1.667914545907581,0.0893399412118878,-1.7213765671016183
23,2.0,0.0033218520535638657,-1.8943781162590558,2.050621786733732,-0.10562188374094421,-0.030360900937805302
24,2.0,0.5923282670702796,-0.8369378795764246,-0.4656842082947489,-0.16306212042357535,-0.7670855021806556
25,2.0,3.133249746417748,-2.01968859870154,0.4820141689343497,0.019688598701539776,-1.7497781726525257
26,2.0,-1.666526717302844,1.81387524912421,0.996639341922402,0.18612475087579,-0.9270222993302996
27,2.0,-6.112440634520739,1.958135161368267,2.119525929901183,0.041864838631733035,1.6746073336751408
28,2.0,1.6409695715586377,1.938810416806704,2.648000568878161,0.06118958319329598,1.0032103891200932
29,2.0,0.0958132513437883,-1.455697020033035,2.440720523363982,-0.5443029799669649,-0.04458441547679606
30,2.0,1.3309497294039567,2.1136997397655892,-0.8494248790393946,-0.1136997397655893,-0.7430459421051093
31,2.0,1.4350716464957678,1.8681710307813444,2.3697351323034628,0.13182896921865558,1.0997749044132832
32,2.0,0.03688739637644037,0.12018075182172407,2.0798962043228224,-0.12018075182172407,-0.5372544869220113
33,2.0,0.19613755170739008,0.05735420337337158,0.09353111234217704,-0.05735420337337158,-2.327969949745969
34,2.0,3.9512744708661622,-1.021739984262077,2.42598350366342,0.021739984262076833,-1.8960337339275668
35,2.0,0.05327608672339008,-1.994504084617639,0.9844634271413202,-0.005495915382361131,-0.484601589776351
36,2.0,-0.5476168006111476,-2.5080609444614836,2.039095144603009,0.5080609444614836,0.18797789673944232
37,2.0,2.7652350291679184,-0.9128625864399584,1.6327392970968406,-0.08713741356004158,-1.8125383233645014
38,2.0,0.969922155373316,-2.0750482533439145,0.15953576361874056,0.07504825334391452,-0.6820517696429205
39,2.0,2.174378664569459,-0.8035718114283498,1.3825463002784146,-0.19642818857165023,-2.5702944716957807
40,2.0,2.5796080004923043,-2.026864413384961,2.836846647940325,0.026864413384961348,0.9793401910090428
41,2.0,-0.00311863714407227,-0.041227984879738284,2.0686782671842403,0.041227984879738284,0.22130766021841758
42,2.0,-0.5510052692338356,-0.9846760632144548,-0.9917261740916783,-0.015323936785545276,-0.4007420960874396
43,2.0,0.7230456624306733,-0.7755139540864243,2.5301589861966685,-0.2244860459135757,0.7678175882856338
44,2.0,0.30358480360936013,-2.8830171084434886,1.4391704835744392,0.8830171084434885,0.06467704955481646
45,2.0,1.7740249086906767,-2.00981747290257,2.813452836741698,0.009817472902570044,0.8317493802436129
46,2.0,-0.015934548389659242,-2.0941482635256077,2.1480026626597057,0.09414826352560782,-0.06726450849518162
47,2.0,-0.15623785106326707,-1.0987956342923149,2.580220442870311,0.09879563429231492,0.17416510544134262
48,2.0,-0.7297450831921198,-2.1695220280720484,1.4135581141816782,0.16952202807204825,0.4319450372308973
49,2.0,0.36918570622840746,0.7427493622807732,2.400948823183551,0.25725063771922685,-0.7515470164984679
50,2.0,0.5072298794615135,-2.1942354597729024,2.7919573280655854,0.19423545977290244,0.195603155096842
51,2.0,1.205524732328823,-1.04399108696123,2.5622987411601725,0.043991086961230205,-1.2885565680692865
52,2.0,-1.4568179913595027,1.8098254185948583,1.1826701508863908,0.19017458140514176,-1.8864784763147993
53,2.0,5.079027428560413,-2.0457734617600214,1.8605904886832945,0.04577346176002151,-1.3895030714973982
54,2.0,-0.4396047198243817,-2.426847799839261,1.8795707688113117,0.4268477998392612,-0.6513174084141723
55,2.0,-1.7964975621126438,-2.171439178497715,2.1301266642819447,0.17143917849771498,-0.8889044901197503
56,2.0,0.0759300513354691,-1.460946394786856,2.510077474426054,-0.539053605213144,0.04032147016357607
57,2.0,-0.6505208297086709,-2.066843755478093,2.311917001960143,0.06684375547809308,0.8351589216253461
58,2.0,0.08503911997891493,-0.8235740507764523,1.6774307288439467,-0.1764259492235477,-0.46349532484208467
59,2.0,-0.0902126444545023,2.0114689042408833,-0.45484748965922883,-0.011468904240883381,-1.3509273752930007
60,2.0,-0.14005456706324218,-0.884743523715533,2.4158027608483192,-0.11525647628446702,0.2658584026268971
61,2.0,0.10647182871980651,-2.1828266170216413,0.2707892995060673,0.1828266170216413,-0.6679952012673654
62,2.0,0.19576687455911718,0.9073334589318829,2.2968000870495136,0.09266654106811713,0.31483675338518735
63,2.0,-0.3620464700536635,-2.13135942686631,2.138259944069799,0.13135942686630991,0.5885735830644158
64,2.0,-0.23561026346799188,-2.1707125202305617,-1.0368528219639659,0.17071252023056152,-0.21589999838122087
65,2.0,0.40767103713807146,1.0498097444715666,2.2444767461808413,-0.04980974447156668,0.3173338125406489
66,2.0,-1.136640303632689,-0.9111543159429244,2.631939432876245,-0.08884568405707556,-1.1749630314355417
67,2.0,-0.25792517159368106,0.8953648322478059,2.2348619802463454,0.10463516775219409,-0.9987846422709357
68,2.0,-1.3109636277966523,1.9743868080641174,2.4546477800061055,0.0256131919358827,-0.3985236534978318
69,2.0,0.1362585190456709,-1.8713011158325046,-0.9556219403763714,-0.12869888416749542,-1.1030828060571856
70,2.0,0.6129692171282961,-1.0210552397857506,2.641338459722253,0.021055239785750676,-0.8101943425271811
71,2.0,0.07056888814894555,-1.0179977805600608,-0.10887685511420364,0.017997780560060753,-0.05773029371319238
72,2.0,1.4344914547813654,0.8911452293017879,-0.8028544920670693,0.10885477069821212,-0.6232804417735094
73,2.0,-2.035339566396548,-1.0641977204907074,2.3876144518686644,0.06419772049070735,-0.7113548957726505
74,2.0,0.0007167482331769639,0.03289768797202327,-1.1278587760664027,-0.03289768797202327,0.1545730104222498
